# W=1920 H=1080
x,y
1582.895,275.234
1579.746,273.488
1576.729,271.868
1573.698,270.283
1570.744,268.818
1567.778,267.383
1564.813,265.947
1561.695,264.464
1558.713,263.061
1555.733,261.619
1552.677,260.136
1549.632,258.625
1546.541,257.094
1543.449,255.566
1540.579,254.189
1537.411,252.697
1534.233,251.230
1530.904,249.709
1527.542,248.177
1524.251,246.660
1520.815,245.079
1517.327,243.507
1514.002,242.050
1510.649,240.566
1507.329,239.098
1504.017,237.625
1500.717,236.124
1497.440,234.590
1494.308,233.138
1491.128,231.668
1488.027,230.281
1484.774,228.896
1481.467,227.541
1478.192,226.202
1474.925,224.844
1471.806,223.543
1468.626,222.219
1465.329,220.872
1462.051,219.534
1458.689,218.172
1455.328,216.807
1451.914,215.436
1448.494,214.081
1445.117,212.756
1441.607,211.392
1438.092,210.038
1434.835,208.765
1431.458,207.424
1428.227,206.145
1424.978,204.870
1421.711,203.637
1418.463,202.470
1415.238,201.341
1411.973,200.192
1408.697,199.031
1405.422,197.868
1402.289,196.774
1399.064,195.694
1395.822,194.632
1392.365,193.535
1388.902,192.450
1385.438,191.337
1382.006,190.208
1378.645,189.104
1374.975,187.892
1371.303,186.685
1367.630,185.480
1364.023,184.288
1360.477,183.151
1357.058,182.102
1353.710,181.108
1350.228,180.092
1346.877,179.122
1343.397,178.117
1339.920,177.107
1336.581,176.123
1333.123,175.084
1329.717,174.077
1326.432,173.144
1323.064,172.202
1319.736,171.294
1316.414,170.374
1312.866,169.419
1309.276,168.435
1305.797,167.487
1302.251,166.529
1298.653,165.563
1294.866,164.561
1291.159,163.577
1287.445,162.610
1283.941,161.690
1280.485,160.787
1276.948,159.868
1273.529,158.970
1270.019,158.043
1266.740,157.232
1263.459,156.426
1260.175,155.626
1256.768,154.835
1253.331,154.006
1249.897,153.137
1246.471,152.250
1243.178,151.384
1239.630,150.486
1236.123,149.647
1232.540,148.820
1228.951,148.038
1225.345,147.291
1221.732,146.536
1218.124,145.761
1214.517,144.987
1210.836,144.178
1207.161,143.355
1203.832,142.613
1200.544,141.904
1197.025,141.175
1193.615,140.488
1190.255,139.811
1187.080,139.184
1183.905,138.555
1180.678,137.934
1177.390,137.305
1174.060,136.692
1170.740,136.112
1167.351,135.541
1163.853,134.992
1160.426,134.452
1157.003,133.904
1153.371,133.336
1149.864,132.756
1146.435,132.198
1142.722,131.632
1139.015,131.083
1135.296,130.563
1131.832,130.076
1128.451,129.576
1125.136,129.086
1121.494,128.541
1117.993,128.009
1114.498,127.493
1111.009,127.023
1107.602,126.603
1104.255,126.241
1100.839,125.890
1097.412,125.535
1093.997,125.150
1090.821,124.765
1087.654,124.359
1084.234,123.955
1080.582,123.552
1076.923,123.165
1073.310,122.786
1069.702,122.431
1066.088,122.060
1062.474,121.687
1058.908,121.316
1055.451,120.939
1051.939,120.564
1048.356,120.209
1044.912,119.889
1041.436,119.598
1037.960,119.307
1034.760,119.042
1031.559,118.752
1028.188,118.457
1024.822,118.151
1021.457,117.877
1017.853,117.641
1014.523,117.472
1011.125,117.311
1007.656,117.133
1004.138,116.928
1000.550,116.702
996.728,116.444
992.974,116.182
989.224,115.906
985.475,115.630
981.669,115.404
977.840,115.198
974.264,114.988
970.920,114.778
967.582,114.552
964.102,114.338
960.681,114.128
957.068,113.938
953.515,113.779
949.974,113.639
946.525,113.532
943.138,113.407
939.821,113.294
936.582,113.181
933.281,113.085
929.605,113.030
925.576,112.942
921.549,112.877
917.703,112.845
913.847,112.845
909.996,112.830
906.382,112.782
902.772,112.690
899.163,112.622
895.572,112.558
891.958,112.476
888.369,112.373
884.968,112.292
881.519,112.244
878.009,112.218
874.441,112.218
870.926,112.204
867.422,112.204
863.918,112.204
860.407,112.220
856.896,112.236
853.529,112.240
849.744,112.289
846.135,112.350
842.297,112.376
838.468,112.402
834.641,112.402
830.810,112.414
826.933,112.386
823.008,112.351
819.124,112.287
815.549,112.213
812.265,112.191
808.906,112.174
805.501,112.130
802.058,112.082
798.539,112.033
794.984,111.985
791.405,111.953
787.861,111.924
784.363,111.892
780.930,111.859
777.550,111.817
773.970,111.797
770.433,111.765
766.963,111.727
763.544,111.705
760.114,111.687
756.406,111.690
752.627,111.707
748.814,111.691
744.933,111.702
741.014,111.738
737.446,111.747
733.891,111.747
730.515,111.758
726.872,111.742
723.223,111.742
719.585,111.746
715.986,111.774
712.425,111.798
708.920,111.830
705.478,111.838
702.108,111.820
698.601,111.837
695.135,111.866
691.711,111.882
688.358,111.881
684.757,111.881
681.169,111.889
677.552,111.889
673.499,111.841
669.452,111.837
665.399,111.885
661.606,111.920
657.824,111.953
654.035,111.997
650.243,112.036
646.416,112.068
642.826,112.065
639.235,112.065
635.621,112.112
632.009,112.133
628.394,112.116
624.844,112.049
621.140,111.951
617.495,111.833
614.107,111.737
610.725,111.624
607.336,111.527
603.948,111.430
600.562,111.328
597.167,111.215
593.387,111.126
589.559,111.083
585.893,111.026
582.160,110.965
578.361,110.932
574.160,110.868
570.249,110.787
566.383,110.713
562.571,110.633
559.198,110.624
555.817,110.580
552.424,110.515
548.980,110.429
545.501,110.316
542.022,110.174
538.549,110.045
535.122,109.916
531.742,109.817
528.434,109.704
525.196,109.572
521.937,109.475
518.437,109.439
514.931,109.417
511.635,109.395
508.342,109.392
505.057,109.408
501.772,109.457
498.405,109.493
495.039,109.526
491.680,109.574
488.318,109.648
485.211,109.745
482.081,109.811
479.002,109.852
475.986,109.881
473.033,109.881
470.483,109.913
467.933,109.945
465.390,109.961
462.854,109.961
460.307,109.954
457.764,109.970
455.191,110.002
452.632,110.058
450.030,110.171
447.434,110.300
444.832,110.413
442.223,110.510
439.622,110.624
437.023,110.779
434.423,110.960
431.860,111.170
429.586,111.348
427.320,111.542
425.056,111.754
422.784,111.966
420.512,112.176
418.234,112.366
416.043,112.555
413.868,112.740
411.682,112.917
409.504,113.058
407.461,113.172
