# W=1920 H=1080
x,y
956.764,493.603
961.789,488.242
966.822,482.918
971.834,477.664
976.818,472.436
981.586,467.525
986.285,462.614
990.947,457.707
995.592,452.793
1000.221,447.872
1004.804,442.970
1009.378,438.066
1013.881,433.287
1014.299,431.408
1014.703,429.522
1015.128,427.645
1015.561,425.771
1016.031,423.913
1017.500,421.922
1019.016,419.952
1020.548,417.987
1022.114,416.037
1023.695,414.093
1025.292,412.155
1026.885,410.216
1028.439,408.274
1029.955,406.330
1031.439,404.385
1032.906,402.435
1034.362,400.479
1035.807,398.518
1037.159,396.569
1038.511,394.620
1039.883,392.679
1041.270,390.744
1042.693,388.824
1044.203,386.908
1045.796,384.996
1047.797,383.047
1049.846,381.118
1051.952,379.231
1054.116,377.388
1057.190,375.612
1060.304,373.872
1063.449,372.172
1066.732,370.531
1070.050,368.923
1073.400,367.348
1076.771,365.801
1079.313,364.437
1081.865,363.099
1084.462,361.805
1087.093,360.564
1089.776,359.385
1092.568,358.282
1095.442,357.243
1098.458,356.277
1101.547,355.397
1104.710,354.601
1108.177,353.887
1111.682,353.243
1115.245,352.666
1118.834,352.154
1122.432,351.714
1126.701,351.388
1130.996,351.128
1135.381,350.954
1139.786,350.828
1144.211,350.750
1148.310,350.783
1152.421,350.880
1156.537,351.018
1160.849,351.211
1164.294,351.415
1167.742,351.657
1171.189,351.931
1174.558,352.236
1177.930,352.577
1181.303,352.969
1184.684,353.388
1187.939,353.834
1191.201,354.309
1194.466,354.809
1198.772,355.374
1203.078,355.939
1207.320,356.503
1211.531,357.065
1215.757,357.645
1219.988,358.214
1224.227,358.763
1228.230,359.296
1232.442,359.865
1236.627,360.421
1240.812,360.977
1245.006,361.511
1248.554,361.999
1252.103,362.483
1255.594,362.935
1259.128,363.403
1262.693,363.870
1266.259,364.338
1269.825,364.806
1273.397,365.258
1276.776,365.693
1281.032,366.146
1285.288,366.598
1289.625,367.066
1293.971,367.512
1298.397,367.977
1302.829,368.425
1307.260,368.877
1311.691,369.328
1316.125,369.772
1320.557,370.224
1323.946,370.611
1327.352,370.998
1330.838,371.385
1334.322,371.777
1337.840,372.148
1341.413,372.506
1344.979,372.876
1348.540,373.264
1352.284,373.602
1356.441,374.022
1360.597,374.444
1364.827,374.895
1369.065,375.331
1373.300,375.772
1377.520,376.212
1381.693,376.647
1385.827,377.099
1389.968,377.534
1394.431,378.002
1398.890,378.481
1403.353,378.948
1406.939,379.398
1410.529,379.841
1414.025,380.254
1417.510,380.672
1420.937,381.060
1424.361,381.455
1427.788,381.842
1431.699,382.245
1435.604,382.664
1439.676,383.084
1443.742,383.519
1448.091,384.019
1452.366,384.503
1456.637,384.998
1460.798,385.485
1464.906,385.985
1469.020,386.469
1473.415,386.969
1477.422,387.469
1481.018,387.888
1484.616,388.301
1488.137,388.688
1491.658,389.075
1495.218,389.446
1498.844,389.814
1502.497,390.175
1506.460,390.530
1510.417,390.869
1514.051,391.175
1517.690,391.471
