# W=1920 H=1080
x,y
1657.201,341.441
1655.078,339.883
1652.921,338.345
1650.764,336.809
1648.521,335.179
1646.287,333.529
1644.054,331.877
1641.826,330.223
1639.538,328.587
1637.240,326.974
1634.935,325.378
1632.619,323.811
1630.251,322.234
1627.879,320.700
1625.273,319.106
1622.662,317.522
1619.935,315.899
1617.233,314.326
1614.458,312.771
1611.727,311.277
1608.917,309.762
1606.157,308.292
1603.320,306.795
1600.533,305.346
1597.781,303.976
1594.942,302.588
1592.023,301.169
1589.108,299.738
1586.215,298.264
1583.091,296.681
1579.985,295.107
1576.901,293.592
1573.859,292.159
1570.860,290.800
1567.853,289.461
1564.933,288.211
1562.001,286.989
1559.057,285.797
1556.015,284.609
1553.034,283.461
1549.648,282.133
1546.236,280.771
1542.805,279.364
1539.425,277.967
1535.933,276.486
1532.664,275.092
1529.392,273.707
1526.149,272.344
1522.910,270.973
1519.739,269.625
1516.522,268.254
1513.364,266.929
1510.071,265.604
1506.877,264.359
1503.630,263.111
1500.345,261.821
1497.144,260.555
1494.020,259.330
1490.535,257.990
1486.778,256.513
1483.259,255.130
1479.779,253.746
1476.370,252.381
1472.956,250.994
1469.508,249.563
1466.029,248.111
1462.556,246.646
1459.095,245.152
1455.637,243.652
1452.260,242.165
1448.768,240.685
1445.688,239.400
1442.626,238.165
1439.519,236.959
1436.406,235.771
1433.320,234.626
1430.238,233.472
1426.997,232.279
1423.727,231.077
1420.463,229.864
1417.252,228.653
1414.091,227.457
1410.902,226.247
1407.846,225.046
1404.794,223.837
1401.482,222.583
1397.922,221.244
1394.294,219.885
1390.665,218.534
1387.392,217.365
1384.370,216.386
1381.341,215.447
1378.247,214.530
1375.144,213.637
1372.045,212.733
1368.913,211.830
1365.684,210.914
1362.452,210.004
1359.219,209.094
1355.851,208.129
1352.484,207.163
1349.168,206.173
1345.790,205.129
1342.414,204.081
1339.022,203.031
1335.630,201.982
1332.238,200.933
1328.707,199.869
1325.337,198.869
1322.074,197.950
1318.715,197.051
1315.049,196.111
1311.374,195.194
1307.725,194.291
1304.072,193.398
1300.303,192.479
1296.848,191.609
1293.689,190.835
1290.479,190.032
1287.269,189.219
1283.995,188.332
1280.726,187.456
1277.445,186.585
1274.143,185.720
1270.837,184.865
1267.441,183.978
1264.109,183.140
1260.904,182.355
1257.419,181.552
1253.858,180.762
1250.429,180.034
1246.924,179.319
1243.306,178.572
1239.655,177.809
1236.012,177.028
1232.456,176.246
1228.911,175.440
1225.446,174.651
1222.040,173.892
1218.629,173.111
1215.215,172.305
1211.696,171.466
1208.472,170.694
1205.253,169.930
1202.079,169.204
1198.904,168.510
1195.578,167.833
1192.239,167.186
1188.891,166.563
1185.445,165.979
1181.997,165.402
1178.511,164.837
1175.030,164.228
1171.462,163.580
1167.974,162.919
1164.394,162.258
1160.832,161.628
1157.141,160.934
1153.452,160.216
1149.960,159.509
1146.533,158.815
1143.029,158.096
1139.593,157.395
1136.233,156.761
1132.887,156.180
1129.538,155.607
1126.174,155.068
1122.688,154.535
1119.202,154.002
1115.796,153.457
1112.394,152.899
1108.984,152.325
1105.456,151.760
1101.932,151.220
1098.417,150.686
1094.797,150.122
1091.082,149.536
1087.629,148.972
1084.186,148.385
1080.637,147.766
1077.302,147.172
1073.966,146.607
1070.727,146.091
1067.476,145.598
1064.204,145.133
1060.903,144.697
1057.635,144.246
1054.388,143.806
1051.204,143.401
1047.977,142.982
1044.790,142.592
1041.533,142.225
1038.302,141.913
1035.074,141.585
1031.944,141.278
1028.895,140.956
1025.846,140.633
1022.806,140.286
1019.533,139.989
1016.213,139.731
1012.828,139.498
1009.373,139.288
1005.859,139.105
1002.607,138.944
999.308,138.778
995.927,138.606
992.615,138.458
989.331,138.301
986.003,138.135
982.612,137.963
979.320,137.805
976.034,137.656
972.749,137.478
969.465,137.269
966.187,137.081
963.025,136.887
959.660,136.710
956.361,136.535
953.119,136.396
949.949,136.295
946.816,136.231
943.538,136.199
940.056,136.194
936.552,136.178
932.800,136.162
929.041,136.130
925.275,136.113
921.494,136.097
917.660,136.089
914.142,136.079
910.566,136.047
907.005,135.996
903.445,135.931
899.960,135.874
896.519,135.824
893.125,135.749
889.799,135.676
886.357,135.648
882.982,135.648
879.651,135.682
876.383,135.734
872.840,135.844
869.284,135.958
865.720,136.087
861.915,136.233
858.044,136.345
854.158,136.458
850.388,136.578
846.587,136.737
842.714,136.874
838.791,136.977
834.801,137.074
830.950,137.122
827.308,137.122
823.724,137.100
820.396,137.076
817.078,137.076
813.767,137.093
810.213,137.157
806.702,137.238
803.216,137.302
799.827,137.367
796.306,137.455
792.845,137.552
789.381,137.626
785.662,137.708
781.894,137.804
778.060,137.911
774.093,137.976
770.119,138.024
766.140,138.060
762.164,138.108
758.451,138.124
754.718,138.111
750.912,138.078
747.332,138.061
743.819,138.083
740.324,138.143
736.935,138.184
733.574,138.216
730.129,138.256
726.723,138.304
723.195,138.352
719.714,138.433
716.299,138.513
712.893,138.607
709.484,138.697
705.684,138.810
701.824,138.934
698.153,139.030
694.456,139.142
690.766,139.239
686.842,139.317
683.108,139.349
679.380,139.366
675.606,139.387
672.030,139.434
668.452,139.510
664.876,139.590
661.539,139.663
658.147,139.744
654.713,139.840
651.210,139.918
647.663,140.014
644.089,140.141
640.522,140.286
636.908,140.400
633.274,140.476
629.644,140.499
626.020,140.499
622.399,140.490
618.701,140.480
614.942,140.481
611.370,140.480
607.805,140.464
604.233,140.464
600.083,140.440
595.927,140.431
592.161,140.352
588.458,140.223
584.821,140.078
581.210,139.917
577.605,139.804
574.177,139.726
570.695,139.694
567.197,139.662
563.745,139.624
560.358,139.533
557.014,139.420
553.736,139.275
550.515,139.170
547.033,139.106
543.601,139.045
540.232,139.012
536.934,138.996
533.685,138.980
530.394,138.996
527.167,139.012
523.959,139.053
520.647,139.131
517.333,139.211
514.021,139.254
510.861,139.275
507.773,139.259
504.691,139.228
501.596,139.195
498.501,139.163
495.980,139.163
493.456,139.172
490.922,139.203
488.379,139.256
485.831,139.321
483.284,139.385
480.697,139.417
478.148,139.478
475.650,139.544
473.173,139.657
470.691,139.790
468.211,139.945
465.734,140.090
463.260,140.229
460.787,140.318
458.634,140.366
456.482,140.402
454.328,140.418
452.172,140.375
450.019,140.327
447.978,140.230
445.930,140.149
443.873,140.060
441.722,140.140
439.564,140.237
437.400,140.382
435.321,140.565
433.237,140.790
431.154,141.048
429.076,141.291
426.999,141.533
424.919,141.792
422.804,142.130
420.664,142.518
418.531,142.924
416.411,143.359
414.297,143.811
412.216,144.279
